$Name	%Input[4:0,0,0,0]<4:1,1,14,1>	%Input[4:0,0,1,0]	%Input[4:0,0,2,0]	%Input[4:0,0,3,0]	%Input[4:0,0,4,0]	%Input[4:0,0,5,0]	%Input[4:0,0,6,0]	%Input[4:0,0,7,0]	%Input[4:0,0,8,0]	%Input[4:0,0,9,0]	%Input[4:0,0,10,0]	%Input[4:0,0,11,0]	%Input[4:0,0,12,0]	%Input[4:0,0,13,0]	%Output[2:0,0]<2:1,4>	%Output[2:0,1]	%Output[2:0,2]	%Output[2:0,3]
Merry	1	0.41469619411409925	0.8065947793942656	0.851598957697246	0.19340522043622513	0.6065355296124527	0.36645680328094005	0.16153694642239866	0.6039645979109	0.6272421025117124	0.389273486253396	0.8018501359321256	0.4514811298348886	0.5229296043774699	0	1	0	0
Marcella	0	0.4362077231183211	0.24779035991643178	0.6374917155365956	0.7522096400195242	0.7272775734314196	0.7128039404273888	0.6641238841221764	0.7409920883957553	0.8467511689916862	0.8385647959285132	0.5598632936891011	0.8638828234530525	0.35147869891866074	0	0	0	1
Belle	0	0.3387795184263025	0.22164535479585548	0.7536313970184846	0.7783546451660821	0.7311690388613465	0.7580131775445693	0.6783681276308519	0.5882636303825844	0.8589738776663532	0.7182455258572794	0.6370091823246731	0.9204032028495729	0.48006687801276765	0	0	0	1
Aldo	1	0.5375562531896139	0.7347445582607253			0.721733567887414	0.1672500009307225	0.5829994114216931	0.22478045127655835	0.267251316674827	0.4312623570749173	0.4623636888414991	0.2011547753867265	0.7582837538541713	1	0	0	0
Maureen	1	0.4685059462134451	0.2251196350162257	0.6130365152079505	0.7748803649055995	0.6993443147289301	0.8180170691876739	0.7073621760578528	0.6319125374375225	0.7891720669673055	0.7204484665242498	0.5919528056614297	0.8426123740131464	0.39303860685282493	0	0	0	1
Evangelina	0	0.7251519416049363	0.7449444771179972	0.5904032883702341	0.2550555227431252	0.778826163441548	0.18435947397610258	0.13924570359931795	0.6302763731001682	0.9157096000724686	0.45929719739887664	0.2497303794751509	0.3899128542384533	0.21524731836539715	0	0	0	1
Reinaldo	0	0.6412786292006247	0.7798132992165957	0.5383496099946162	0.22018670062021817	0.7899141745295593	0.18769435875160284	0.26816470981285023	0.71865990264711	0.8594201880298111	0.6943084450466855	0.6865610081505553	0.4127298728438852	0.2738524340991011	0	1	0	0
Isabel	1	0.6110449561573079	0.8011486108416024	0.31141456417405394	0.1988513890046605	0.7534516765285996	0.26466877300581515	0.7666145953721162	0.18369880457372376	0.2970905948963135	0.5185212417009888	0.34251666162932765	0.24844037665654775	0.8446823294393538	1	0	0	0
Marianna	0	0.6043023058008444	0.22301092574076475	0.5642717450938265	0.7769890742047446	0.727810650887574	0.7669957206936823	0.7703886940974811	0.6115437449446401	0.6815158124169955	0.6563668886684385	0.7616944360765922	0.7987761638010177	0.40189777218048384	0	0	0	1
Tad	1	0.6855620679523066	0.698215564633116	0.21385084654507389	0.3017844352465616	0.6806866037635269	0.2557429602975263	0.6727544555611046	0.16688920573566032	0.18699069546513214	0.33482757374339356	0.4206037192050605	0.1818034304695187	0.7743518478308073	1	0	0	0
Max	0	0.6346906267881168	0.7749485915603044	0.7441181599658285	0.2250514083072915	0.7756810064502372	0.3060437592324534	0.21645739397651284		0.7101032248098812	0.4517370648438347	0.5789230402178623	0.48411741685611615	0.3278108307638859	0	1	0	0
Shawn	0	0.29483630515132303	0.8306240431329841	0.6557815330636015	0.16937595667673971	0.617037155498694	0.4221777429231245	0.2581629078350472	1.0	0.5673579236649541	0.8771575594277184	0.6783422217797359	0.4966137743193723	0.3838537369175316	0	1	0	0
Jesse	1	0.44619024790065415	0.20438064071827491	0.3251038225586957	0.7956193592223425	0.2169092169092169	0.24082075910238657	0.24629847401401575	0.6215920226470885	0.7897631878569575	0.7854116503693216	0.5408948502412264	0.3799130732117604	0.31903851999826294	0	0	1	0
Elissa	0	0.6646072715463248	0.7158621385302447	0.692799395978545	0.28413786133549546	0.7583026813796043	0.31955427744708137	0.21516839230606494	0.6541498656109018	0.7261229119020207	0.3853105708666792	0.5538361952660882	0.46671886466270596	0.3165631649802406	0	1	0	0
Henry	0	0.6106506039002212	0.2553764676554226	0.3422828185876653	0.7446235322938568	0.1785276400661016	0.27280450131407386	0.27292769724299243		0.6711133813978634	0.6819775444019243	0.6709475502386838	0.31167172644731533	0.3186693881096105	0	0	1	0
Wendy	1	0.2978983344416436	0.15760338117450307	0.22779240994414574	0.8423966187771975	0.17532917532917536	0.13998199341765244	0.09266416947553087	0.7768199761748498	0.9511716631375282	0.9933362542788975	0.34875428441271245	0.38220190574153695	0.17870326138880446	0	0	1	0
Valeria	1	0.5234059663176778		0.7029507457290208	0.8723324156020714	0.6682658990351299	0.7077006371185893	0.6904900453485237	0.7397309902025938	0.7263512220926047			0.8944020877701169	0.3752768489164893	0	0	1	0
Sallie	0	0.4646629448061488	0.1782809162086232	0.5818921399551884	0.8217190837492491	0.6719974412282105	0.7060198108568405	0.5637116769752202	0.6757997298305429	0.7815465245135172	0.6477299771453539	0.5250298640482935	0.8077226270732987	0.320341338428801	0	0	0	1
Jodi	1	0.42726133956049056	0.8477068572548152		0.15229314256733043	0.6868703022549177	0.36341617087253997	0.16203451744876682	0.6319728893647152	0.6320201013153413	0.3907298980966785	0.2654316677906287	0.45902082997621085	0.48953402527467754	0	1	0	0
Kyle	0	0.49830660501368634	0.790343616885037	0.20201621146841922	0.20965638294937003	0.6854843008689162	0.19634153817917768	0.6258757392117005	0.17615631426538983	0.11922520557909046	0.3936680273220544	0.14964255455306766	0.15356850692208357	0.8656794198115256	1	0	0	0
Brooks	0	0.6486398713329107	0.8564556771565223	0.6348653276385753	0.1435443226507553	0.8616664001279386	0.2656920507575346	0.37846003448192733	0.5608941211194937	0.7455126769782052	0.5380086681284252		0.43029181281263407	0.4398532157901594	0	1	0	0
Benjamin	1	0.5984179515333343	0.8103803766638628	0.2107987971809806	0.18961962317438624	0.6618156618156619	0.2761230132233123	0.687268099941149	0.16550205569592882	0.08007672609143071	0.36683243633312823	0.44162177661538154	0.1344684198380835	0.865462283406436	1	0	0	0
Krystle	1	0.5929124847285155	0.22114484260153236		0.7788551573159226	0.7626206087744549	0.8118857096419066	0.8489088539336023	0.6423612688239614	0.7992996440475355	0.7915129245667628	0.6367521164371078	0.8765243209160501	0.39811959873192343	0	0	0	1
Donovan	1	0.49949739418214434	0.2540819586754347	0.535898564402624	0.7459180412711696	0.7158697158697158	0.6636803471580166	0.6801419517826873	0.6597770135116419	0.7789652375591017	0.7753531302753579	0.5316892231848047	0.7777676401246688	0.37330090763017326	0	0	0	1
Sammie	1	0.5481651021449669	0.7208806154180265	0.5305988523725547	0.27911938445717427	0.8096380404072712	0.24035742992551254	0.3483891342111882	0.6352726196406143	0.7924500561088114	0.6641186574133039	0.24108308774875073	0.46307660865371353	0.37373518044035264	0	1	0	0
Kisha	1	0.7122697678734361	0.7370699485242701	0.24208520166499636	0.2629300513125532	0.601951063489525	0.10900073057193554	0.7088357326166659	0.020621831753607368	0.02164378602928548	0.23743577049508666	0.569048910018245	0.07650955425456674	0.9602857515090981	1	0	0	0
Marlys	0	0.46164730989901487	0.7869545057646786	0.30696284887873654	0.21304549405952697	0.7858627858627859	0.11263489776328049	0.6580275605081776	0.09793686116482539	0.17544880759372564	0.3592273728824882	0.5618897608551294	0.2261887583595874	0.9469752898771009	1	0	0	0
Vera	1	0.5042837480475697	0.7071829186310532	0.6221951740797099	0.2928170812485408	0.8197665120742044	0.2799617205849107	0.28986873655769785	0.7836275039493028	0.7414885404042248	0.6558228074663395	0.41510217678750033	0.5378385874761868	0.3254006166673905	0	1	0	0
Erin	1	0.7911866136739713	0.2885005955224064		0.711499404408572	0.21781544858467936	0.3054957764541821	0.29209251581876283	0.6346696077409182	0.6639870621216291	0.6434134272521119	0.45397150425546007	0.2391356955125634	0.2063447257567204	0	0	1	0
Edmund	1	0.5396749300218053	0.8200654494201209	0.19376152179943018	0.1799345504159284	0.6788208326669865	0.17590318122448637	0.5931877353540251	0.2089364195078443	0.11720085158196351	0.38925807929653883	0.528462391452547	0.12312981355265153	0.8294827810830764	1	0	0	0
Earle	0	0.39580594775992456	0.11807457982706718	0.6083520445783085	0.8819254201494123	0.6137853830161522	0.8230842275240947	0.7038202534570817	0.6340065084818758	0.8119527818149482	0.773544820281695	0.4861322722571971	0.8726372639790597	0.4046771181656317	0	0	0	1
Wilton	1	0.694655367056895	0.6081481192245474	0.18784904061321747	0.3918518806307848	0.6833519910442987	0.26957611126066716	0.7564345543616628	0.21005463205006156	0.26735586577167486	0.47498180196583034	0.5432234845164947	0.24632559983245778	0.7398054457810398	1	0	0	0
Gary	1	0.4892674326894824	0.7924587550656966	0.8562750588699775	0.20754124477517227	0.7016898555360094	0.4019707504493076	0.1439402024390475	0.7814846319811422	0.5912868440685397	0.38534961556850633	0.6335984054675678	0.5184451323076027	0.3887175923915404	0	1	0	0
Whitney	0	0.6174937754202557	0.7578573362447761		0.24214266361744624	0.6317500932885549	0.31272364055874013	0.04050210719947427	0.7116784988422159	0.7747353983425833	0.37676190787392355	0.7814897761279023	0.3986417478786266	0.25359360750423415	0	1	0	0
Leroy	1	0.40213878106490575	0.8527439458101869	0.8111447399529992	0.14725605399746983	0.6676262060877446	0.34535643598379084	0.06897673366025528	0.6096684855398982	0.682914038476083	0.3412298701722261	0.48525394927161275	0.42897965737976596	0.45390194119946153	0	1	0	0
Earle	1	0.6260844687069885	0.2559738517623898	0.7194116026153203	0.7440261481591552	0.7146969454661762	0.7465963399795468	0.6515043886031174	0.7620642984504593	0.7366268070460651	0.6537498637220355	0.4371247884290879	0.8436651302975398	0.31654145133973166	0	0	0	1
Luanne	0	0.702743454525772	0.625028213620551	0.630899136932487	0.3749717862551618	0.7363398901860441	0.3235692211963155	0.24720647753389766	0.7043472592825202	0.7351817521132356	0.4447452205946228	0.8691047950230149	0.48593742192057576	0.2584791766187519	0	1	0	0
Brady	0	0.5593925428761425	0.7773126396961981	0.6819976703977428	0.22268736013470802	0.7510528279759049	0.2780332653242004	0.24097853308995493	0.6354025769566466	0.7500854893673766	0.5076180222579224	0.6532028087747476	0.4499443863946837	0.39084552916141924	0	1	0	0
Sabina	0	0.6066452221517715	0.6279540734560803	0.18332164416112562	0.3720459264365268	0.737565968335199	0.3624159449522521	0.6062213174961968	0.1794067453922982	0.20079934910989036	0.23416935397588842	0.4740576601668014	0.24946955120017042	0.702588265948669	1	0	0	0
Laurie	0	0.4059895148693998	0.3495827073006359	0.812489302094957	0.6504172926299616	0.8135828135828136	0.7686906144162349	0.6494787305743459	0.6578057974317436	0.7811752284269479	0.6424019506009943	0.49763085493037873	0.90693999401473	0.4566378599035915	0	0	0	1
Elissa	1	0.5047786214682276	0.7710612340003226	0.7607927568563521	0.22893876584904693	0.6909749986673064	0.40291028667144335	0.2440320121250225	0.7026844354752453	0.6073325265301055	0.4593266365886462	0.4320951785780978	0.4884121010264239	0.4293003865028011	0	1	0	0
Rogelio	0	0.4024480769528169	0.7939484657787348	0.6611283749135376	0.20605153404262047	0.5897435897435898	0.3620878564786462	0.15176674934815165	0.837973044643296	0.6758093066754833	0.6723312421723222	0.5838877321839051	0.4310935919988282	0.3467016980066878	0	1	0	0
Bradly	1	0.7625535468505946	0.6774559563539375	0.20863364896066924	0.3225440435065086	0.6649075110613573	0.22367450119520346	0.6729521414704459	0.17069144496762045	0.21510227024267256	0.3341247368741545	0.6097659839443893	0.16590372249007515	0.7404351413557998	1	0	0	0
Huey	0	0.6752083881044801	0.3470015154485016	0.15101285412478166	0.6529984844618303	0.17015832400447786	0.2995615940370791	0.3151457318269871	0.6623176764846901	0.762679997013113	0.8790683917530259	0.6114343675885355	0.2094106305364455	0.22286880618404484	0	0	1	0
Manual	0	0.3816092665048018		0.848586631077625	0.2003540538045367	0.5270003731542193	0.4441231183888953	0.15021912514306857	0.6393513127967264	0.5637639434937811	0.3939572317187407		0.43836378653134556	0.5270334824336649	0	1	0	0
Cyril	1	0.6786725020490852	0.8492433418582428	0.7066387498328824	0.15075665799593393	0.7182685644224106	0.33158054112847035	0.11301943432131734	0.5674723469059508	0.754344623335416	0.27944140372824816	0.34328313512965286	0.3593099308886556	0.32791939896643074	0	1	0	0
Sammy	1	0.5787158034733928	0.10491149433487855	0.8190275388867413	0.8950885056354401	0.6298843221920145	0.7787089789552413	0.7215427509514987	0.7084596556009332	0.7392769356356593	0.6556687449859439	0.5107841620016506	0.9325051276249431	0.40239718591219004	0	0	0	1
Addie	0	0.43613039914634333	0.9698795092623437	0.2765582307335549	0.030120490547551462	0.7777600085292393	0.3444112867084197	0.6943078219761111	0.26225974490181575	0.1624840873264991	0.5323243496040639	0.592197275176309	0.20537394183956703	0.8779041994180745	1	0	0	0
Chantel	1	0.63394831665713	0.8455152138733091	0.7260153018424026	0.15448478595337692	0.7122447891678662	0.24389927271292494	0.09716951148899483	0.816803847302268	0.7979457001393998	0.5413430458922982	0.22019317344854658	0.4144168095139975	0.24167281886481087	0	1	0	0
Antwan	0	0.6596121429565593	0.7904192283507517	0.5480212361426697	0.2095807715057849	0.894237432698971	0.14949363348212177		0.7314629155748144	0.9001039321446882	0.6447103384872727	0.29920521549537593	0.4452055794398667	0.22721153428583837	0	1	0	0
Winfred	1	0.5609776843016873	0.6982007228685413	0.21438501160010065	0.301799277004099	0.6854843008689162	0.2294698916897597	0.6832655909370906	0.19256666159825614	0.261648837319875	0.4800437404939887	0.8935619793927329	0.2198138277713184	0.8000173709124072	1	0	0	0
Alvina	0	0.5118460325069978	0.6947013717882341	0.6405676080771857	0.3052986280728948	0.7706167706167706	0.277944426693242	0.2816717169704713	0.8567472156373125	0.7253604856454522	0.7093461930284891	0.6068504728473975	0.5405095003534459	0.3040778216875841	0	1	0	0
Tiffany	1	0.41018047415059616	0.17214948336496338	0.11959925897758573	0.8278505165787327	0.19436004051388667	0.2282029035121072	0.16032383486814666	0.8463603270623493	0.8310170865925136	0.9897879966476745		0.3477023804644372	0.11553828114821733	0	0	1	0
Gregorio	0	0.6659449762615406	0.1733040915646954	0.3836284071899521	0.8266959083892229	0.17586225278532971	0.163197093964942		0.6320536184644072	0.7387260006240295	0.5486379117319538	0.2439777935121684	0.31840038314714114	0.2249750293134147	0	0	1	0
Reuben	1	0.6500703648144998	0.8436753820982148	0.6169632460079045	0.15632461773271492	0.8118236579775042	0.3165350938487117	0.3257712154325332	0.5230946247364652	0.7331004965722835	0.45193363261593394	0.5191954493770159	0.39765440285136944	0.4235245581274157	0	1	0	0
Delma	1	0.6300279912778559	0.7157437258291726	0.7273999700540572	0.2842562740063488	0.6089343781651474	0.2893537273292669	0.24358829087201578	0.6273222182634112	0.7378762878993627	0.4983181100112267	0.45001962065922524	0.4220890165796486	0.3996178399270422	0	1	0	0
Robin	1	0.5602663037594915	0.11644032427989687	0.3331870233953858	0.8835596756575131	0.2475611706380937	0.1890974018561458	0.13386383547336783	0.6527487752512913	0.7848002294263621	0.6010159854911156	0.6700488715512661	0.39051278495305275	0.1999609154470839	0	0	1	0
Nathan	0	0.6029568686884308	0.8072667615468057	0.11032549063755906	0.1927332382734407	0.48808571885494967	0.15253747514597585	0.6393598138473483	0.18644454557064669	0.04410384507459717	0.4772219259230852	0.3963361215900779	0.0	0.8723889347287966	1	0	0	0
Clara	0	0.6971993257349643	0.25560154445537314	0.7684732683895177	0.7443984554640207	0.7722160029852337	0.7946641732091168	0.7232907723153138	0.6821353231998031	0.7797434725673047	0.595406071870377	0.5123854309589884	0.8791132591706308	0.34036131497806926	0	0	0	1
Tisha	1	0.36985602276417734	0.328774914178223	0.6778756666419375	0.671225085755754	0.7711498480729251	0.662566404884024	0.6334095320929397	0.5694560240917993	0.8128882114918701	0.6876430238999881	0.9829675814217486	0.8221577405098934	0.4797846006861511	0	0	0	1
Maryanne	1	0.5565470207073597	0.7589568651620855	0.1650057848027323	0.2410431346999417	0.6459832613678768	0.24578394269791362	0.5899371310913872	0.21985626919741894	0.1711917705282139	0.4002621893187713	0.5141962569924903	0.14045172508855747	0.7700091197290139	1	0	0	0
Ruthie	1	0.5482192289253515	0.7504670308046415	0.8107167521768095	0.24953296903631828	0.6497681113065729	0.1784529296801879	0.2775617331754579	0.57131871327332	0.7887406507378565	0.5646772941914677	0.4611091249378021	0.45425451099049513	0.5095105745429279	0	1	0	0
Flora	1	0.696758579094691	0.7585077616152672	0.6870579315822515	0.24149223824954696	0.6996108534570074	0.17697673830604504	0.24282879328004525	0.578070815300784	0.8512372934562235	0.519289568029494	0.1941588661621584	0.39455873790523444	0.3683501975941286	0	1	0	0
Celina	1	0.6575398605075545	0.7175094073462119	0.762454481522867		0.6247667786129325	0.22148000184246538	0.24993189765629736	0.5550082884773956	0.7875926041595998	0.4709028456184422	0.6430942961508569	0.4164251877696112	0.4348156511920789	0	1	0	0
Warren	1	0.6837372222136306	0.7549467541931077	0.24250656609576812	0.24505324566204514	0.6394264086571779	0.23056632170394611	0.7452077327426336	0.17363726644430014	0.26090476145147756	0.5091231879384814	0.6899709299346913	0.1677692066260206	0.8207756112389804	0	0	0	1
Aaron	0	0.500525803009449	0.7046088543000356	0.22713531370302148	0.29539114554759	0.7130444053520977	0.23204328241637767	0.634861660130185	0.15953255906727173	0.23538472742414054	0.39563106230631806	0.5085200864252838	0.22767749611322385	0.8209493203630522	1	0	0	0
Amos	0	0.48362278273510356	0.2023368737956489	0.28809674394542567	0.7976631261546924		0.15437654103543866	0.21108557248839763	0.6869932990246493	0.8419033517180353	0.8392842367235701	0.6718775883283351	0.3734662744611438	0.24514700134624573	0	0	1	0
Adam	0	0.08094273386635324	0.3087737822901581	0.6921382261968221	0.6912262176326329	0.6662402047017432	0.6479481859934109	0.5443518297081659	0.5957985070935758	0.7615533418325736	0.7669485247263023	0.1595080646654113	0.8351973202158968	0.5742172232596517	0	0	0	1
Sharron	0	0.544871100938713	0.870650165540142	0.6493775153004288	0.12934983427858524	0.9015939015939016	0.20372371177287527	0.24358363395703506	0.6353006891292036	0.8186610771901028	0.5515525165721171	0.48322186531299555	0.45527863230395355	0.3746037260607114	0	1	0	0
Selina	1	0.5499280887060607	0.7781944221974482	0.7439357931385085	0.22180557763479372	0.597313289620982	0.4054173085578389	0.13795514246242124	0.6744387164481068	0.6441172723136392	0.38320172156277355	0.5576831079431799	0.4098694638354357	0.37662309462804533	0	1	0	0
Jacquelyn	0	0.5481109753645825	0.17734213521757336	0.6200302641277844	0.8226578647533872	0.6517404978943441	0.6911932750252789	0.5803066985085972	0.7419866375220117	0.7190917985732953	0.643725825271881	0.4541654209022597	0.8057162139627491	0.30414296260911106	0	0	0	1
Felicia	1	0.48625953017954626	0.8243625174982401	0.640498756688741	0.175637482351161	0.7765872381256997	0.15925691440321071	0.22678292150115892	0.8460928561083048	0.8373643332958912	0.8136514892991639	0.770431442727297	0.4693827591647352	0.3130455552177879	0	1	0	0
Terri	1	0.4311430029537757	0.7267842169995278	0.1923536532744353	0.27321578284050996	0.7106455567994029	0.13296461187927605	0.5670291054665492	0.1783752585004432	0.1595265892744777	0.3790940044458662	0.586101427118178	0.1874706280996656	0.8449211794849525	1	0	0	0
Allen	0	0.5795972967539397	0.6667481997030041	0.756138859002996	0.33325180017428074	0.6541926541926542	0.3340290558545841	0.2654847537416035		0.6550624365288211	0.5850789678404416	0.5609939016942185	0.5277217399506697	0.34468232943935384	0	1	0	0
Patricia	1	0.6510987736418045	0.6686613633553921	0.7041810433097951	0.3313386365319491	0.7886347886347886	0.2917085527793268	0.24954507077009808	0.7727598660725638	0.7264401903215814	0.49745604369781876	0.3477918285603492	0.5344501159154854	0.2805402353758631	0	1	0	0
Derrick	1	0.3610024279727201	0.3567372540687777	0.7413828440707043	0.643262745825291	0.7789860866783943	0.6219872004882	0.648609051657014	0.6397894520580254	0.8215829334874336	0.7712496133423397	0.6179729182033816	0.8502991792992742	0.49061970730012594	1	0	0	0
Carmela	0	0.6868379134899402	0.22979801811695877	0.6063939860919471	0.7702019817975501	0.786715709792633	0.8980852477251069	0.8230040741480654	0.530789518509738	0.7353355851552961	0.5522755217466107	0.2741558515053351	0.8360569308139801	0.3885873105484866	0	0	0	1
Tabatha	1	0.7113186830181093	0.7830924406522523	0.35141367624301884	0.21690755921512428	0.7231195692734155	0.1462288900719285	0.797956288713671	0.10081789917903507	0.2927757651312886	0.4748632335356881	0.41877941012399283	0.20987047448146856	0.9029183132844054	1	0	0	0
Liz	0	0.5303419266040857	0.28106618339999023	0.7781901894617032	0.7189338165461973	0.8032411109334187	0.8600615930509581	0.7721997712071744	0.49700512012740733	0.7545628762205774	0.5255033712884847	0.7406777845152518	0.8961684724478244	0.5035827506839797	0	0	0	1
Wes	0	0.689366407373614	0.7343713830127772	0.23216410614311617	0.2656286168297545	0.7391652007036622	0.3134452437082745		0.1815024825207836	0.1855312061739028	0.24256260565726448	0.45018893015554085	0.19694683833425322	0.7289486255265559	1	0	0	0
Griselda	0	0.5943120486213136	0.6829889318152558	0.6967262570890604	0.31701106806738605	0.6869769177461486	0.27506369511887063	0.312071076583083	0.7535738612507005	0.7170662293049601	0.638033677867881	0.5198169161464913	0.49916256746764137	0.368133061189039	0	1	0	0
Tuan	0	0.4627607750954951	0.680941461623281	0.1889575332481957	0.31905853825610675	0.729036729036729	0.27119099891212645	0.5865236814651122	0.18350702933488708	0.19201772032788417	0.3339954664823836	0.40144206740475574	0.23625338917339875	0.7842315542623876	1	0	0	0
Freddy	0	0.5162148369237431	0.13232116934428043	0.27656420104894497	0.8676788305934969	0.3557758942374327	0.13844836474213415	0.13016453637460867	0.77440614329684	0.7953690819419338	0.7070861778887056	0.45974408748215506	0.4329818156705166	0.133929734659313	0	0	1	0
Laverne	1	0.556291851599833	0.7420128924736608	0.3455713821504422	0.25798710735853786	0.8460472306626153	0.3045332692676473	0.7497692301261627	0.10784028326329487	0.23834084599192484	0.3298250324759414	0.5433804106548752	0.31944836693637874	0.8790984496460678	1	0	0	0
Boyd	1	0.554119047987257	0.19506355731332362	0.14608058182153003	0.8049364426347521	0.33418625726318035	0.3083158547251554	0.28457468595119007	0.7787934713609388	0.6910791802372818	0.8056220616129749	0.3525211454013365	0.3823765229172413	0.15675077083423808	0	0	1	0
Rodger	1	0.5862935527272165	0.16933443865791864	0.7064092290732086	0.8306655612919075	0.6775947545178315	0.7500126288055472	0.7204152412171493	0.6437180679985867	0.6562017502809404	0.5895063159666325	0.6074741118407712	0.8528917671089744	0.42567420853780347	0	0	0	1
Quinn	0	0.6484078994169773	0.7268842256583107	0.17658181545442253	0.27311577419106625	0.667199744122821	0.4210433469845853	0.7079892666787235	0.24073201553560253	0.21634882032085834	0.43830599071856613	0.7188365744599726	0.20512296474136774	0.7217179832370696	1	0	0	0
Richard	0	0.4340581166973385	0.6948143587081177	0.15944064012576312	0.3051856411497979	0.7111253265099419	0.30241498470643824	0.6323671382135896	0.31585499694360114	0.3422744477025426	0.6129553645313597	0.46269047182504464	0.27133319371445613	0.7057584574629783	1	0	0	0
Beverley	0	0.45348189845816	0.7990748043968972	0.23030815709747804	0.20092519542704196	0.7433232048616665	0.35937989809928833	0.7009324648030199	0.2630985232918037	0.28233607127784877	0.5736047308413853	0.15831852330410717	0.26369046382476785	0.7951535154383984	1	0	0	0
Carmen	0	0.5936625272567001	0.7581601215242949	0.19970968383720725	0.24183987829891362	0.6691721307105922	0.1916384254382939		0.16964990000262323	0.11219652124326904	0.3499733330898507	0.43203651562614603	0.1405867586279696	0.8366482824510358	1	0	0	0
Nikita	0	0.5567171334457108	0.32967385341786515	0.6999627727332826	0.6703261465099956	0.7995628764859535	0.7273028887600138	0.666448479797807	0.6620728301522324	0.8450779204660885	0.6852207758770795	0.5433575419036609	0.8409186997028142	0.36048985972988234	0	0	0	1
Tiffany	0	0.6965034099871642	0.6914387252481444	0.6836017119923576	0.30856127462990895	0.7032890879044725	0.13693753767837605	0.2940495645396503	0.7071059674070622	0.8575964828917725	0.6717562855952638	0.22044131583897927	0.4561913018187705	0.32861423546271773	0	1	0	0
Blair	1	0.5675888839057884	0.633118376932826	0.2846595525256744	0.3668816229173285	0.7250919558611867	0.13338662699800033	0.7966688309191036	0.08710454512781826	0.2600706992439642	0.4785370931820344	0.5353320820495936	0.276004343532062	0.9243279628262475	1	0	0	0
Kenny	0	0.5085056369175572	0.2277045103655953	0.6959859324734602	0.7722954895685963	0.7615011461165307	0.8566940335907504	0.7640337658849213	0.7468539192282055	0.8353035071080099	0.8117969527119742	0.4698862490405301	0.9338203711429123	0.346593129804143	0	0	0	1
Jayne	0	0.5942192598549402	0.15806245485702086	0.7860336816293719	0.8419375450996295	0.7266378804840343	0.8309956786755024	0.7081810882349212	0.7394705655464154	0.7947207426761209	0.6536178253110275	0.470188762852418	0.9487987068222541	0.3292005037564599	0	0	0	1
Booker	1	0.4737098495275505	0.768969942790775	0.7791851548968386	0.23103005705749916	0.8205128205128205	0.25261738455244187	0.35847969269008884	0.6414847708724869	0.6934923760088227	0.5796552620287314	0.6252266547817567	0.5500890210714088	0.5153515438398403	0	1	0	0
Twyla	1	0.48090097892148526	0.6841456702894929	0.20709355306488225	0.3158543295592224	0.7544112159496775	0.29275158696206344	0.6445468099696405	0.24581465795632862	0.29838325631908463	0.47997237003162735	0.5190107250321875	0.284716954541703	0.7440830329613064	1	0	0	0
Stephany	0	0.2624839552758146	0.18125265816494432	0.6720145887171924	0.8187473418065471	0.6731169038861347	0.7320321126464142	0.6011789179230923	0.6619413746648509	0.8858823392098595	0.8006642317083902	0.5759461851850562	0.8997919192112027	0.41514309289095414	0	0	0	1
Anderson	1	0.5418090716483924	0.23018756456623504	0.3408466326807253	0.769812435372794	0.2319420011727704	0.17981763832333467	0.22550214986198477	0.6965771560963003	0.7251505390518702	0.7562412563683444	0.5098789346142365	0.35712721619234683	0.27899856689972646	0	0	1	0
Una	1	0.4673151570449871	0.260770526552741	0.8235129424491319			0.7495578365940928	0.6831956699450601	0.7024618676505968	0.8045127845056935	0.7279082873693619	0.2509640742459286	0.911293351801954	0.4342076692578278	0	0	0	1
Burt	0	0.25874920742928725	0.12686892483696108	0.1835045962308464	0.8731310750967326	0.2338610800149262	0.23954806718293095	0.17611560603803555	0.7473764786126191	0.9071656628034906	0.9837555812185728	0.4452857322346868	0.4312527687490279	0.20432535718938638	0	0	1	0
Cheryl	1	0.8658042466325411	0.6167535093439751	0.20150121846493585	0.38324649052508997	0.6374540220694067	0.22837711290010929	0.7232790392096357	0.15968952042379495	0.22504417760333925	0.3297694800782066	0.0	0.1673031865107954	0.7175706778998568	1	0	0	0
Katherine	1	0.42054961879281816	0.3362525075168333	0.8661917972247026	0.6637474924007267	0.8085718854949624	0.6518953795680298	0.7531966606103688	0.7321689063680529	0.7925683050108904	0.8370334680080895	0.5230272095214291	0.9463888775035253	0.5083163243149347	0	0	0	1
Cassie	1	0.47760697771523125	0.2932289083621018	0.7342335507810566	0.7067710915580896	0.7668319206780746	0.7051296217126023	0.7856399496968719	0.7082845723187973		0.8265368310679128	0.4631602360211871	0.8922906797661372	0.4706214443913667	0	0	0	1
Clifford	0	0.6268035816463821	0.2621831034650946	0.6875023332654614	0.737816896470523	0.8011088011088011		0.7073804626119159	0.5121064547427695	0.6712008586229268	0.44484540068403416	0.5910963859658191	0.8125667096565549	0.4540756503235333	0	0	0	1
Alina	0	0.44566444489120516	0.28047733863025864	0.7354957562528377	0.7195226613058443	0.7566501412655259	0.8118855774045278	0.7070385162079811	0.6210293597944735	0.862533208264056	0.721636270850964	0.49970793418441767	0.8951477199544763	0.42571763581882144	0	0	0	1
