$Name	"%Input[4:0,0,0,0]<4:1,1,14,1>"	"%Input[4:0,0,1,0]"	"%Input[4:0,0,2,0]"	"%Input[4:0,0,3,0]"	"%Input[4:0,0,4,0]"	"%Input[4:0,0,5,0]"	"%Input[4:0,0,6,0]"	"%Input[4:0,0,7,0]"	"%Input[4:0,0,8,0]"	"%Input[4:0,0,9,0]"	"%Input[4:0,0,10,0]"	"%Input[4:0,0,11,0]"	"%Input[4:0,0,12,0]"	"%Input[4:0,0,13,0]"	"%Output[2:0,0]<2:1,4>"	"%Output[2:0,1]"	"%Output[2:0,2]"	"%Output[2:0,3]"
Debbie	0	31090	-561.7576775	5.629017184062039	5.617576774602653	4.918	430.27482970327173	587.8061616790995	5.6209592686298935	1058.2848408410523	8.526124174835445	-0.600489547	-228.93732	7.72	0	0	0	1
Rene	0	34156	603.9817376579277	6.0253719748078085	-6.039817377	3.623	-170.3276123	351.05527687569503	7.194717780296362	1023.3644359393028	3.694170629937207	-0.152292023	-244.3345	-10.45	0	1	0	0
Stacy	0	65622	-543.1547403	1.9501739015780402	5.4315474025406525	4.578	466.4130783865327	616.1647677109927	3.458360412658321		5.8857893627957845	-0.933831466	-234.15355	-15.58	0	0	0	1
Cortez	1	56810	-378.2106337	-5.145374066	3.782106337	-7.308	-400.8647165	423.79262755695197	1.9670423966550483	1062.4316879756693	9.984563818884844	-0.371801355	-253.53384	-35.96	0	0	1	0
Suzanne	0	66820	368.65910441136566	7.499252621100725	-3.686591044	4.5280000000000005	-748.7728134	377.80979775736336	2.435964798700377	1069.5917241921902	2.1661376380959965	0.9290558192718282	-244.50326	-2.39	0	1	0	0
Della	1	32280	-667.5441353	-1.183749153	6.6754413530293855	-3.147	-553.8140154	385.4361324862615	3.3663798564614016	1048.8300307573634	6.408761142517685	0.9315323825321844	-244.73841	-25.12	0	0	1	0
Jodi	1	17333	673.4624270627107	5.926021223903318	-6.734624271	2.925	-298.5121987	385.2992867359632	5.957954966954419	1028.7136585159167	6.715939284802044	0.2721050571632995	-244.73169	49.93	0	1	0	0
Stephenie	1	45201		4.7643013450375165	-5.782619145	3.5639999999999996	-403.1297257	424.6305696259776	3.1666560176993435	1040.9172866274332	5.246785778104637	0.2671471810564115	-246.19964	40.48	0	1	0	0
Meagan	1	64406	-492.3514478	-4.707537224	4.923514477569864	-5.507	-687.9573972		4.385760568159895	1065.2377565929696	8.344975223	0.5295007574169628	-251.95496	-96.78	0	0	1	0
Wallace	0	36712	539.5656618	5.246918827031601	-5.395656618	4.55	-520.5894984	439.8788953579015	3.7386209514920026	1044.8076899719506	6.6764793264601705	0.074685335	-244.13598	53.73	0	1	0	0
Morton	1	60468	339.37722657064626	6.451870362018839	-3.393772266	3.06	-633.5269992	400.45995330802185	5.925805664204661	1056.174373592766	5.8156944756192015	-0.190536976	-244.09869	-15.19	0	1	0	0
Lou	0	51161	-538.1378776	-7.876451977	5.381378775672947	-5.316	-554.7836	360.4265736215538	7.336104015348574		11.235215267741056	0.454140605	-251.35739	-140.63	0	0	1	0
Delilah	1	21274	786.9513828347423	-4.93204934	-7.869513828	6.5329999999999995	-226.2429992	564.6225020399143	-3.396316259	941.5808131771378	3.2111026319264666	-0.07707338	-251.85291	194.36	1	0	0	0
Daisy	0	84689	365.5798127316365	4.5911144534302295	-3.655798127	3.84	-761.2798261	387.6582358218795		1080.7444011326563	3.230488577394381	-0.743656356	-247.5064	-44.9	0	1	0	0
Sandy	1	49412	553.4239925	8.927738749697923	-5.534239925	3.175	-469.6187994	382.3908315167381	2.6526061682192426	1040.2709936278468		-0.355221698	-244.92423	51.61	0	1	0	0
Cecil	1	44926	641.7789060982134	6.005068684102984	-6.417789061	5.567	-803.5558559	382.6814264919278	4.704956039586188	1071.5381862760162	6.503348248481489	0.018345686	-244.86751	6.37	0	1	0	0
Fawn	0	77550	-539.197988	4.565073051968788	5.3919798804385115	5.045	597.1994093956079	612.6266586543983	6.530961403141784	1043.2467711268403	6.013301788405324	0.2755943927718561	-231.49068	-57.28	0	0	0	1
Fran	0	39620	91.14672493805624	-7.320354734	-0.911467249	5.565	45.64349283	592.5766320388549	-3.14744889	966.2681350316733	2.8054199187129156	0.2531232824681196	-247.79105	107	1	0	0	0
Elvis	0	63563	-599.0982942	6.772669880459838	5.990982941500016	4.628	690.2287357532523	593.9421501102267	3.5611036798952327	1050.0706496479618	3.595847010517621	-0.306885352	-230.14143	-13.36	0	0	0	1
Jerome	1	67734	492.403637	5.353447564347258	-4.92403637	6.492000000000001	-581.3765601	435.95286520757486	5.166393686778326	1052.875711359919	4.938398597947186	0.4723139855496096	-243.4791	-17.62	0	1	0	0
Otis	1	54014	514.4699305941638	-4.914986828	-5.144699306	4.479		628.2401323869243	-6.059571518	932.3930323233948	2.462837455600332	0.9047969054452076	-254.05671	227.95	1	0	0	0
Raymon	1	25124	704.4890765114412	4.706565677551335	-7.044890765	3.517	-194.2025388	352.8471790196822	6.708884862	1028.4207203879646	5.148515137483498	-1.263659701	-245.66274	1.62	0	1	0	0
Eve	0	59373	379.4956683045156	4.217692877949372	-3.794956683	7.067	-613.2121442	380.8913446622989	6.452325718	1063.5363284967598	4.447282274165902	-0.858802527	-242.53668	-66.72	0	1	0	0
Desmond	1	41132	-721.6453906	6.443582073001375	7.216453906095376	2.4659999999999997	609.7015757672214	565.4197633193137	6.220250620657557	1051.1038326498565	6.890720056322732	-0.878378071	-229.38696	-16.96	0	0	0	1
Abbie	1	40330	-834.4753352	3.177251700744145	8.344753351715907	1.6469999999999998	560.0581753336869	578.0457427092351	7.1929278115421305	1050.4635856916318	9.196968889025706	0.8482250879842202	-230.66016	-39.4	0	0	0	1
Will	1	37007	-419.8789048	-4.672220155	4.198789047838474	-6.051	-258.9555436	444.9568746558168	3.1336000274658966	1046.3159124366416	10.684186361838382	-0.370927652	-250.03644	-11.4	0	0	1	0
Prince	1	69794	-452.3093952	5.7182566670612776	4.523093951688416	5.599	370.39486010318143	600.8918322946573	4.253847390192174	1019.2671378414058	3.3399848443935007	2.7238577550101395	-232.55749	6.62	0	0	0	1
Merry	1	29261	632.6985773843139	8.361642264560599	-6.326985774	2.6510000000000002	-288.0294399	358.42320819029334	3.6724907310802646	1027.2653457734214	2.4006246999676053	1.7942872420811151	-244.96681	59.36	0	1	0	0
Marcella	0	32043	-475.3840354	3.670861367388815	4.753840354	4.916	466.62129634422735	590.3804543513389	6.515633810269195	1069.4837178839405	10.593112918169195	0.25277744773672023	-230.27674	-19.6	0	0	0	1
Belle	0	19443	-527.2283383	6.215314295749327	5.272283383424695	4.989	565.1270451043048	596.9545517861859	3.346715975907076	1071.8345222097046	8.399181762024714	0.7442138490833067	-228.26344	39.62	0	0	0	1
Aldo	1	45150	490.22300276881623			4.812	-722.0782422	552.9393513851658	-4.195089551	958.0280008357516	3.1662600952964026	-0.368316635	-253.88363	167.75	1	0	0	0
Maureen	1	36220	-520.3390057	3.135083196690392	5.203390056641314	4.3919999999999995	695.8686512831969	610.3360767	4.252374304526352	1058.4094784730748	8.439350723833929	0.4571947480434773	-231.03441	-0.46	0	0	0	1
Evangelina	0	69411	510.44895722371314	2.639221837586736	-5.104489572	5.882999999999999	-684.7986604	348.1352064320032	4.2184260121384165	1082.7465536756988	3.677454267334314	-1.722837922	-247.15992	-82.34	0	0	0	1
Reinaldo	0	58564	579.5921746875814	1.4988008145152083	-5.795921747	6.091	-677.5323285	407.6347584815886	6.0522698595045865	1071.9203614750406	7.9627071445638675	1.059869957201503	-246.34716	-55.35	0	1	0	0
Isabel	1	54654	621.8990839137042	-3.473018761	-6.218990839	5.407	-509.8138976	637.6826449881041	-5.04748055	963.7670155	4.757360053916623	-1.131768749	-252.19928	207.54	1	0	0	0
Marianna	0	53782	-524.520476	2.0667174104706376	5.245204760103659	4.926	584.6989776361372	639.4244919829389	3.829748222689335	1037.7038562064683	7.270871476	1.5384865379920358	-232.59589	3.62	0	0	0	1
Tad	1	64291	417.78774404433074	-5.610499111	-4.17787744	4.042	-529.262221	594.3636927397704	-5.39625797	942.5914048609725	1.4078445433917608	-0.634336893	-254.57294	175.15	1	0	0	0
Max	0	57712	569.9456905469365	6.006892991609679	-5.699456905	5.824	-419.6625423	383.7704562323709		1043.2020984131966	3.539600951342048	0.3741922555811082	-243.80428	-30.5	0	1	0	0
Shawn	0	13760	680.3474656514527	4.071564892419808	-6.803474657	2.8480000000000003	-166.6198955	403.01866070945516	11.889712754042707	1015.7477689068824	11.296822857503884	1.0075144672467278	-243.35915	-4.69	0	1	0	0
Jesse	1	33334	-561.463446	-3.173106852	5.614634459942157	-4.658	-561.775988	397.54290877491064	4.0382369799919555	1058.5231692744699	9.623905392056773	0.1319442607446724	-247.51612	-34.54	0	0	1	0
Elissa	0	61581	452.7800616228022	4.882572882916699	-4.527800616	5.4979999999999976	-390.2246708	383.1755476596521	4.713770083373984	1046.2831789425593	2.3283639263530804	0.2143834955514136	-244.42403	-35.68	0	1	0	0
Henry	0	54603	-460.3411442	-2.796739824	4.603411442290458	-5.378	-492.0870776	409.8330039291363		1035.7031474855837	7.737862470125205	0.9604087713302379	-249.94693	-34.71	0	0	1	0
Wendy	1	14156	-654.2205291	-5.305059563	6.542205291	-5.438	-781.4921069	326.63658884603484	7.259016111299865	1089.5670035017379	13.415253746947446	-1.09203371	-247.43459	-99.17	0	0	1	0
Valeria	1	43320		5.104974316	7.135817918235342	3.8089999999999997	455.50178304034034	602.5491393909707	6.489467654942421	1046.3270900426212			-229.18962	-8.64	0	0	1	0
Sallie	0	35723	-613.2179596	2.4527548503171777	6.132179596193963	3.8789999999999996	451.83945516207916	544.0375486694694	5.162976745509097	1056.9428511759834	7.113383907532038	0.030880784	-232.27721	-33.94	0	0	0	1
Jodi	1	30886	714.2218743819984		-7.142218744	4.158	-294.6546296	358.6528504598957	4.253626528904881	1028.1843024920206	2.4271812716394883	-1.622817237	-244.69824	43.98	0	1	0	0
Kyle	0	40074	600.4732942864539	-5.869778898	-6.004732943	4.132	-658.6911151	572.7279176483212	-5.203977462	929.5580085	2.4807558424003866	-2.36041954	-255.57869	217.21	1	0	0	0
Brooks	0	59516	731.5703685555444	3.613320996235217	-7.315703686	7.437	-507.5842926	458.53898590096526	2.778834081793614	1050.0124295391245	5.112698579216135		-245.72159	21.1	0	1	0	0
Benjamin	1	53021	640.2052369010089	-5.677365111	-6.402052369	3.688	-484.8564203	601.0621258458191	-5.425039538	922.0285469562243	1.9914290776244803	-0.500447211	-256.25905	217.11	1	0	0	0
Krystle	1	52309	-528.2208302		5.282208301540893	5.579	682.5091212073503	675.6636352584683	4.469171957483014	1060.3573242937855	9.735157526033495	0.7425762824296804	-229.82644	1.88	0	0	0	1
Donovan	1	40228	-462.908094	1.4451019404136582	4.629080940232932	4.702	359.58661393535124	597.7732188357452	4.830526119355904	1056.4463899823156	9.440495863343813	0.073302377	-233.34423	-9.55	0	0	0	1
Sammie	1	46522	462.7314628432994	1.3289928929088228	-4.627314628	6.461	-562.7855292	444.6604652050081	4.322091661440819	1059.0399370120754	7.412219133399504	-1.777923086	-244.55377	-9.35	0	1	0	0
Kisha	1	67745	494.8341411728032	-4.991925109	-4.948341412	2.565	-848.9967296	611.0161622649158	-8.431116673	910.7900881234527	-0.368021545	0.31129185871549875	-258.32359	260.78	1	0	0	0
Marlys	0	35333	593.7528479650521	-3.570549423	-5.93752848	6.015	-841.0782956	587.5668387733423	-6.826929878	940.3715434	1.8527564806336847	0.26568649252359666	-252.9919	254.65	1	0	0	0
Vera	1	40847	435.56958094726923	3.335736204247824	-4.355695809	6.651	-476.4923167	417.6517443932835	7.400263501950008	1049.2384638071926	7.260950565575171	-0.669382937	-241.89069	-31.61	0	1	0	0
Erin	1	77951	-394.6575725		3.9465757250422286	-4.641	-420.856534	418.6780776995717	4.309579944972662	1034.3325362219716	7.034674875369286	-0.42177671	-252.53072	-86.44	0	0	1	0
Edmund	1	45424	659.410276	-6.050627244	-6.59410276	4.007	-703.2239536	557.6415340028766	-4.523832704	929.1686627125816	2.400343765727809	0.052746744	-256.66294	200.54	1	0	0	0
Earle	0	26818	-732.604264	3.032453200987587	7.326042640354513	2.787	706.9094088328372	608.7013851651373	4.295821493566374	1062.7909134261006	9.407522694268604	-0.216905493	-229.9649	4.9	0	0	0	1
Wilton	1	65467	239.1882792648753	-6.18016118	-2.391882793	4.092	-499.1213697	632.9842851592583	-4.500631241	958.0481088556404	3.9634512037425313	0.14677817695887302	-252.27461	159.24	1	0	0	0
Gary	1	38905	604.6675128	8.464088897532653	-6.046675128	4.436	-210.6486173	350.3018425725158	7.355801682031196	1020.3500392458787	2.329075877047015	0.7224864448872115	-242.5815	-2.45	0	1	0	0
Whitney	0	55488	536.0545433303648		-5.360545433	3.1239999999999997	-405.1078461	302.56240901356443	5.907414766262535	1055.6328612799514	2.1724855032868327	1.6645872395369026	-246.84899	-64.68	0	1	0	0
Leroy	1	27637	724.2101816550114	7.475348695553915	-7.242101817	3.7969999999999997	-334.0047231	315.70420686755614	3.7908390171028414	1037.9727782560392	1.5245855907549326	-0.222500605	-245.76833	27.57	0	1	0	0
Earle	1	56599	-459.1565599	5.465607951061237	4.5915655987425685	4.68	540.2510638994075	584.5562213501001	6.9528548961130525	1048.303402347963	7.223151999619187	-0.529094022	-230.99691	-35.69	0	0	0	1
Luanne	0	66513	272.6607044111328	3.5264274777773053	-2.726607044	5.086	-381.4765683	397.9619765623471	5.755301033884662	1048.025473659856	3.412109944056399	2.2227143199458723	-243.73945	-62.43	0	1	0	0
Brady	0	47974	574.6334856750011	4.645922653342024	-5.746334857	5.362	-480.6941998	395.0876144687507	4.324788107550718	1050.8919225738928	4.558548069566472	0.8473708370722435	-245.02155	-1.47	0	1	0	0
Sabina	0	54085	278.4625454456463	-6.279349907	-2.784625454	5.109	-296.8340073	563.656879	-5.136535223	945.2472353798128	-0.427582187	-0.293823447	-252.16262	142.1	1	0	0	0
Laurie	0	28135	-273.5346471	7.504806113	2.7353464712461286	6.535	588.3919569	583.6213262647477	4.789625936952227	1056.8714394725976	7.016231361397784	-0.143656974	-228.74301	28.83	0	0	0	1
Elissa	1	40911	562.2372452094488	6.372209361914518	-5.622372452	4.235	-208.6014755	396.4968763	5.720799592	1023.4361194875412	3.6779910687594617	-0.561133751	-243.6513	16.24	0	1	0	0
Rogelio	0	27677	607.6215383618212	4.188706486308817	-6.076215384	2.336	-297.5488745	353.91400224442214	8.527863134419263	1036.6063189306312	7.561969423312504	0.4058184432722217	-245.69303	-21.8	0	1	0	0
Bradly	1	74248	376.62242719900917	-5.724800386	-3.766224272	3.7460000000000004	-599.1357198	594.4549300475793	-5.317366427	947.9981288	1.3950288430953932	0.57066864	-255.1393	159.53	1	0	0	0
Huey	0	62952	-278.6530279	-6.987188902	2.786530278835336	-5.535	-433.7864377	429.31775035978256	4.883241587783546	1053.3142353232615	11.33166544398382	0.5812966134234168	-253.58955	-78.83	0	0	1	0
Manual	0	24982		8.295646532605126	-6.18919371	1.159	-118.8034363	353.1997324897281	4.406719265565387	1015.0565355348054	2.4860292664828982		-245.43406	61.25	0	1	0	0
Cyril	1	63400	717.2686503460463	5.185773167194882	-7.172686503	4.747	-364.0208199	336.03108524921794	2.9153237529678435	1051.7110855616213	0.3979195002644049	-1.126886143	-248.25002	-30.45	0	1	0	0
Sammy	1	50473	-758.7060371	7.648049451873495	7.5870603711867775	3.089	610.2208255824843	616.8807893747163	5.8406279350065216	1048.8131039139637	7.258141352424754	-0.059867494	-227.83236	3.85	0	0	0	1
Addie	0	32033	956.4844384	-4.236670758	-9.564844384	5.8629999999999995	-336.0640951	604.3111449	-3.417442716	937.8780273310383	5.009049317508829	0.4587520730125216	-253.73334	222.84	1	0	0	0
Chantel	1	57616	709.8759496902429	5.610285477484294	-7.098759497	4.6339999999999995	-555.0682595	328.7159240775466	8.088629687910359	1060.0969190693131	5.173498443262727	-1.910996468	-246.28707	-70.17	0	1	0	0
Antwan	0	60935	600.6232282303622	1.7106921953113616	-6.006232282	8.048	-760.7673328		6.3179158074043045	1079.7451018169058	7.058323073732593	-1.407672256	-245.19035	-76.83	0	1	0	0
Winfred	1	48179	417.7583135303708	-5.598796325	-4.177583135	4.132	-586.5082278	599.2148614291089	-4.863483994	956.9504710464732	4.055751835560193	2.378512002574188	-253.21898	186.97	1	0	0	0
Alvina	0	41825	410.81926660633286	3.738249737	-4.108192666	5.729	-480.887769	413.8686017217224	8.917402884	1046.1365408290508	8.236909138940955	0.5520961884159629	-241.79555	-41.43	0	1	0	0
Tiffany	1	28677	-625.3762996	-7.675415468	6.253762995891628	-5.081	-589.2688499	357.86332492572166	8.701888389341157	1066.4575679567508	13.350553944808032		-248.66349	-128.26	0	0	1	0
Gregorio	0	61754	-623.0867664	-1.890917605	6.230867664098329	-5.428	-730.9090622		4.2553015532395335	1048.7071420978862	5.306514820739412	-1.759483169	-249.70725	-77.86	0	0	1	0
Reuben	1	59701	706.2276506980212	3.221112205512709	-7.062276507	6.5020000000000024	-396.803126	434.2216938	1.9945434539935505	1047.625183948392	3.5431852164331423	-0.00628573	-246.88416	13.58	0	1	0	0
Delma	1	57109	452.5452548628389	5.640621561077754	-4.525452549	2.696	-456.0282099	396.2920871338079	4.157131122702299	1048.543716101082	4.388971182876953	-0.446951084	-246.01378	2.57	0	1	0	0
Robin	1	48087	-735.8449151	-2.996015579	7.358449150574124	-4.083	-674.4752583	345.6513310742178	4.6846992717788085	1057.5686391078948	6.261589497065367	0.954683989	-247.13855	-89.38	0	0	1	0
Nathan	0	53608	634.0310860642328	-7.878590358	-6.340310861	0.429	-754.1351505	578.9511769193037	-4.990509978	915.1098510635668	4.004298174809904	-0.788926866	-261.04892	220.3	1	0	0	0
Clara	0	65796	-459.8948276	6.540478293019841	4.598948275698624	5.7589999999999995	644.9853661235417	617.6875477509625	5.294432108054455	1056.5960686069513	6.159296952666362	-0.049667056	-229.73422	-24.72	0	0	0	1
Tisha	1	23462	-314.7955122	4.555615495673374	3.1479551222411097	5.739	357.1594613273402	576.2049635458487	2.956482487192152	1062.9708254398356	7.841168216394621	2.948045494228144	-231.76302	39.49	0	0	0	1
Maryanne	1	47606	538.2348569303581	-6.680623971	-5.382348569	3.391	-550.9617795	556.1412936333761	-4.297259956	939.5527837113817	2.6009954137067606	-0.038131693	-256.04592	173.15	1	0	0	0
Ruthie	1	46529	521.3999187856434	7.465972100607786	-5.213999188	3.4619999999999997	-697.6683438	411.9717348289595	2.9951308769158627	1058.3265038096522	5.598980864477973	-0.376308485	-244.86802	53.18	0	1	0	0
Flora	1	65739	537.3443059357294	4.756785678148924	-5.373443059	4.397	-700.8847957	395.9415587840149	3.135228255050972	1070.3465381538049	4.7713699051166465	-2.076840773	-246.99443	-11.83	0	1	0	0
Celina	1	60667	456.0465174165142	6.408615352872074		2.9930000000000003	-603.9172825	399.21983047537765	2.6567106722322684	1058.105699	3.8890745107174656	0.7829773722394229	-246.21553	18.78	0	1	0	0
Warren	1	64055	530.2829974153385	-4.982693622	-5.302829974	3.2680000000000002	-584.1192324	627.8028082235269	-5.256244444	956.8073622792856	4.585993630695481	1.0815919143933532	-255.07285	196.53	0	0	0	1
Aaron	0	40361	430.4653336829864	-5.319455594	-4.304653337	4.649	-580.9011042	576.8751592778235	-5.548898867	951.8990716555015	2.516550305	-0.074290157	-252.93887	196.61	1	0	0	0
Amos	0	38175	-565.5161387	-3.983878574	5.6551613871279045		-750.1280366	381.29121766529886	5.395228818965578	1068.5513329175024	10.606231378531717	0.96633332	-247.74576	-68.57	0	0	1	0
Adam	0	-13902	-354.4568064	4.868087606516915	3.544568063950059	3.7710000000000004	325.3080369463848	535.1024639680702	3.503054915616146	1053.0975447399749	9.287244219128706	-2.297574055	-231.29854	82.98	0	0	0	1
Sharron	0	46096	759.7173645831624	3.931262098896832	-7.597173646	8.186	-642.6062045	396.2899378436185	4.322674067	1064.0811257846021	5.359660442075864	-0.23544543	-244.83154	-8.95	0	1	0	0
Selina	1	46750	576.3820184779551	6.0028975974266645	-5.763820185	2.478	-203.138962	347.5395781240191	5.1347374793205045	1030.5109620459089	2.2899106495943955	0.2388891815414349	-246.44905	-8.02	0	1	0	0
Jacquelyn	0	46515	-615.0795177	3.2883061493645336	6.150795177450247	3.4989999999999997	419.5341320304252	551.6965927196051	6.5362694174398746	1044.9308787226937	7.0403712176782385	-0.420541418	-232.34868	-41.4	0	0	0	1
Felicia	1	38516	667.9311578279634	3.7367413023744307	-6.679311578	5.841	-739.4942621	388.53596195907903	8.696338713220069	1067.6783395061798	10.138837559082072	1.5941432059351122	-244.32914	-37.3	0	1	0	0
Terri	1	31388	474.4380242756166	-6.081471613	-4.744380243	4.604	-796.7821774	545.5686301987799	-5.157937241	937.3092091255827	2.2150095256258444	0.4199201704208624	-254.37107	207.65	1	0	0	0
Allen	0	50587	355.3894545286926	6.270249171649067	-3.553894545	3.545	-358.6857868	406.39788743801546		1032.616055120456	5.970989998421986	0.2599796712018387	-242.25106	-22.73	0	1	0	0
Patricia	1	59834	359.18316714929614	5.131928361699223	-3.591831671	6.067	-450.897315	399.04129957349136	7.174774081490999	1046.344201380468	4.3732520537422035	-1.098164767	-242.01139	-52.27	0	1	0	0
Derrick	1	22317	-259.3475208	5.946966165131987	2.5934752075465464	5.886	268.74202347635253	583.2199463012495	4.4158100881738696	1064.6430889799828	9.365671326561092	0.6229486293767446	-230.7606	44.48	1	0	0	0
Carmela	0	64456	-511.0619943	2.9895549634002854	5.110619942512429	6.0310000000000015	870.3280401519394	663.7078900316577	2.154202540642245	1048.0550605043393	5.372843896209487	-1.567242254	-231.26792	-2.51	0	0	0	1
Tabatha	1	67622	586.0945563493209	-2.596695901	-5.860945563	4.838	-767.8808347	652.1476705034981	-6.767152068	962.9371404905777	3.9612891978321714	-0.645958146	-253.57317	234.36	1	0	0	0
Liz	0	44217	-409.3996585	6.753362020280843	4.093996585318081	6.341	787.4788523949478	640.2603522638933	1.4532199998001838	1051.7530623312725	4.884673921671773	1.404605811561492	-229.1267	50.45	0	0	0	1
Wes	0	64783	489.48301398318847	-5.209282004	-4.89483014	5.138999999999999	-403.5355555		-5.09305139	942.3107	-0.274537572	-0.445872545	-254.03352	154.24	1	0	0	0
Griselda	0	52490	387.5940546449376	4.968604746655488	-3.875940546	4.16	-487.1645531	427.8987151446321	6.776689313	1044.5412992010934	6.936579202254532	-0.002326849	-243.26836	-11.93	0	1	0	0
Tuan	0	35477	383.53401853777603	-6.155875705	-3.835340185	4.949	-495.6027145	554.5658957950559	-5.051459638	943.5582569808772	1.3926716949851583	-0.75640086	-252.63339	179.7	1	0	0	0
Freddy	0	42390	-704.3539539	-4.236539957	7.043539538636386	-2.053	-784.8337081	343.94400609756514	7.2089322031939185	1059.6013558217821	8.195699467160253	-0.385004076	-245.62577	-119.79	0	0	1	0
Laverne	1	47573	504.6357641653439	-2.724692139	-5.046357642	7.144	-422.9537269	629.9080606526823	-6.621446687	952.4676245435388	1.3166269758311857	0.14777783122544375	-249.66992	223.39	1	0	0	0
Boyd	1	47292	-579.9387797	-7.095247875	5.799387797057798	-2.458	-414.7119065	415.20839915764526	7.299963582207259	1039.5431871632306	9.992427000272084	-1.068037971	-247.42837	-109.28	0	0	1	0
Rodger	1	51453	-630.9583995	5.180744698357874	6.309583995003441	3.984	547.6947659002532	616.3604136279919	4.497323784313787	1032.8351803379649	6.051719352808839	0.5560689069634245	-230.66825	14.57	0	0	0	1
Quinn	0	59486	474.6363366941703	-6.427009834	-4.746363367	3.7889999999999997	-169.0916143	610.6254957091297	-3.864115238	948.2378788745604	3.2946954431348647	1.2654724648536018	-253.74228	150.91	1	0	0	0
Richard	0	31765	411.0433143	-6.802548265	-4.110433143	4.613	-427.5692263	575.7238710312366	-2.305410602	972.4572657103907	6.479295070294842	-0.366234955	-251.38382	143.56	1	0	0	0
Beverley	0	34277	617.7868242687191	-5.249943171	-6.177868243	5.2170000000000005	-303.4492056	607.3685938539325	-3.40003915	960.9292649759476	5.7617659395467005	-2.305151697	-251.65606	184.73	1	0	0	0
Carmen	0	52406	536.6549521531068	-5.920311592	-5.366549522	3.826	-668.938659		-5.338977137	928.2061754504792	1.6840160435511784	-0.561507447	-256.04111	203.84	1	0	0	0
Nikita	0	47628	-313.0129584	5.039512136821782	3.1301295841229377	6.272	498.2128438422968	591.4533171157891	4.878161343278385	1069.1619005211323	7.797000350331088	0.1476321522139137	-231.09474	-15.45	0	0	0	1
Tiffany	0	65706	404.34959353876405	4.681064891382916	-4.043495935	4.466	-788.1256272	419.5813077635636	5.812540657	1071.569606659432	7.551485523708626	-1.909415746	-244.79903	-30.13	0	1	0	0
Blair	1	49034	288.7031138632525	-4.059182481	-2.887031139	4.875	-795.8626548	651.5534744705825	-7.051686416	956.6469463602314	4.028279258	0.096508195	-251.21743	244.22	1	0	0	0
Kenny	0	41393	-515.2133207	4.952385302	5.152133206895481	5.558	780.1413261	636.4915235009425	6.637259213344787	1067.2819789901873	10.105021482933699	-0.32039626	-227.78551	-21.85	0	0	0	1
Jayne	0	52478	-653.3102078	6.925201622042708	6.533102078099739	4.904	724.1475546	610.7140264619057	6.484064180382362	1059.476660159699	7.2207443787655485	-0.31846918	-227.25197	-29.86	0	0	0	1
Booker	1	36893	558.0903141065529	6.7751602780575615	-5.580903141	6.665	-536.0724925	449.31752646430994	4.4509857594008615	1040.0073192316333	5.872092813	0.6691565383585465	-241.45432	55.87	0	1	0	0
Twyla	1	37823	389.8878120780633	-5.758541666	-3.898878121	5.425	-448.624663	581.3451136616344	-3.758656986	964.0156342100817	4.054450449	-0.007462465	-250.90708	161.21	1	0	0	0
Stephany	0	9576	-607.3251365	4.427207731	6.073251365474311	3.9	508.5172809372305	561.3296774129989	4.8754338120520035	1077.0098503206689	9.902024710696246	0.35522902953592744	-228.99763	9.72	0	0	0	1
Anderson	1	45700	-510.2895422	-2.828204586	5.102895422	-4.376	-694.6948	387.9448517648036	5.594081449257397	1046.0961616157758	9.092005255047424	-0.065633993	-248.32777	-52.98	0	0	1	0
Una	1	36066	-449.6449817	7.746318175220933			546.7038257699553	599.1825910306093	5.716181597697831	1061.3599721900946	8.575374931441388	-1.714979013	-228.58794	18.5	0	0	0	1
Burt	0	9093	-715.1654957	-6.275341691	7.151654956536532	-4.34	-564.5490379	365.1516475576977	6.648101644246818	1081.1032906948344	13.240557398545098	-0.477107002	-245.68736	-87.37	0	0	1	0
Cheryl	1	87601	256.25235899508596	-5.881061652	-2.56252359	3.2310000000000003	-588.8892676	617.6821326104607	-5.545642122	949.9102646	1.3156140197509445	-3.313675764	-255.08945	149	1	0	0	0
Katherine	1	30018	-299.9677999	8.681350333284053	2.9996779989414537	6.441	333.90851957698084	631.4899110289842	6.332564202632625	1059.0626799275715	10.565190308325382	0.018123431	-227.33781	52.63	0	0	0	1
Cassie	1	37397	-385.2815528	5.790335459636303	3.8528155278446947	5.6579999999999995	449.8998349918916	646.4633522953932	5.836995183504432		10.373792049308712	-0.363242453	-229.26483	35.27	0	0	0	1
Clifford	0	56692	-446.8439088	4.7665218781262615	4.468439088043113	6.301		610.3445164313263	1.7665531481068628	1035.7199720573344	3.4139366524403085	0.4517391648530194	-232.10466	27.65	0	0	0	1
Alina	0	33266	-410.5673097	5.817988561210952	4.105673097116068	5.4670000000000005	682.5088330772502	610.1866990663259	4.026562454028818	1072.5190913987947	8.46100944	-0.130425519	-229.16306	14.59	0	0	0	1
Johnnie	0		460.98212262184717	-4.458888491	-4.609821226	4.96		616.9576070532219	-5.824106948	948.9212003394368	1.5963083319372613	0.6486755533475765	-253.0356	188.01	1	0	0	0
